id	name	modleId	camp	type	birthAnimation	level	horoscopeId	battlePoint	criticalAll	dodgeAll	hitAll	antiCriticalAll	strikeAll	armorAll	antiStrikeAll	damageRAll	shieldRecoverAll	shieldCdAll	moveSpeed	aiId	skillId	dropId	showDropId	isActive	isInvincible	size	isShowHP	deathSkillId	monsterIcon	hpThickness	cruiseDialogue	skillDialogue	birthDialogue	deathDialogue	runDialogue	dialogueShowTime	dialogueCD
3000144	蒙面刺客精英	203301	2	2	0	50	16	108552	500	500	9000	5	0	50	0	0	0	10	3	103	500000	0	2	1	0	1	1	0	icon_guaiwu_7	0							
3000145	红衣女子	202001	1	1	0	50	22	108552	500	500	9000	5	0	0	0	0	0	10	3	103	500000	0	1	1	0	1	1	0	icon_nv	0							
3000146	黄姑娘	202005	1	1	0	50	22	108552	500	500	9000	5	0	0	0	0	0	10	3	103	500000	0	1	1	0	1	1	0	icon_touxiang2	0							
3000147	刺客头领	201000	2	3	0	50	23	108552	500	500	9000	5	0	100	0	0	0	5	3	303	510001;520001;520004;520007	0	3	1	0	1	1	0	icon_boss	10							
3000148	野猪	203603	2	2	0	50	9	108552	500	500	9000	5	0	0	0	0	0	10	3	103	500000	0	2	1	0	1	1	0	icon_guaiwu_30	0							
3000149	西夏野猪指挥	203107	2	2	0	50	16	108552	500	500	9000	5	0	50	0	0	0	10	3	103	500000	0	2	1	0	1	1	0	icon_guaiwu_16	0							
3000150	西夏刀卫	203302	2	1	0	50	23	108552	500	500	9000	5	0	0	0	0	0	10	3	103	500000	0	1	1	0	1	1	0	icon_guaiwu_19	0							
3000151	药奴	203404	2	3	0	50	28	108552	500	500	9000	5	0	100	0	0	0	5	3	103	500000	0	3	1	0	1	1	0	icon_guaiwu_18	10							
3000152	西夏禁卫	203104	2	1	0	51	2	112666	500	500	9000	5	0	0	0	0	0	10	3	103	500000	0	1	1	0	1	1	0	icon_guaiwu_5	0							
3000153	西夏剑卫	203103	2	2	0	51	15	112666	500	500	9000	5	0	50	0	0	0	10	3	103	500000	0	2	1	0	1	1	0	icon_guaiwu_5	0							
3000154	协助友方	203004	1	1	0	51	23	112666	500	500	9000	5	0	0	0	0	0	10	3	103	500000	0	1	1	0	1	1	0	icon_guaiwu_8	0							
3000155	西夏大将军	203403	2	3	0	51	23	112666	500	500	9000	5	0	100	0	0	0	5	3	201	501001;502001	0	3	1	0	1	1	0	icon_guaiwu_21	10							
3000156	西夏禁卫	203104	2	1	0	51	2	112666	500	500	9000	5	0	0	0	0	0	10	3	100	500000	0	1	1	0	1	1	0	icon_guaiwu_5	0							
3000157	西夏剑卫	203103	2	2	0	51	16	112666	500	500	9000	5	0	50	0	0	0	10	3	100	500000	0	2	1	0	1	1	0	icon_guaiwu_5	0							
3000158	药奴	203404	2	3	0	51	23	112666	500	500	9000	5	0	100	0	0	0	5	3	103	500000	0	3	1	0	1	1	0	icon_guaiwu_18	10							
3000159	李秋子	201000	2	3	0	51	23	112666	500	500	9000	5	0	100	0	0	0	5	3	303	510001;520001;520004;520007	0	3	1	0	1	1	0	icon_boss	10							
30001591	机关弩	210004	2	1	0	51	23	112666	500	500	9000	5	0	0	0	0	0	10	5	3000	700006;700007	0	1	1	1	1	0	0	icon_guaiwu_23	0							
3000160	西夏影卫	203314	2	1	0	52	2	114265	500	500	9000	5	0	0	0	0	0	10	3	103	500000	0	1	1	0	1	1	0	icon_guaiwu_24	0							
3000161	影卫头领	203307	2	1	0	52	15	114265	500	500	9000	5	0	50	0	0	0	10	3	103	500000	0	1	1	0	1	1	0	icon_guaiwu_7	0							
3000162	影卫头领	203307	2	2	0	52	9	114265	500	500	9000	5	0	50	0	0	0	10	3	103	500000	0	2	1	0	1	1	0	icon_guaiwu_7	0							
3000163	协助友方	203004	1	1	0	52	23	114265	500	500	9000	5	0	0	0	0	0	10	3	103	500000	0	1	1	0	1	1	0	icon_guaiwu_8	0							
3000164	机关陷阱	203600	2	1	0	52	23	114265	500	500	9000	5	0	0	0	0	0	10	3	103	500000	0	1	1	0	1	1	0	icon_guaiwu_30	0							
3000165	鼎奴	203402	2	3	0	52	23	114265	500	500	9000	5	0	100	0	0	0	5	3	201	501001;502001	0	3	1	0	1	1	0	icon_guaiwu_21	10							
3000166	西夏禁卫	203104	2	1	0	52	2	114265	500	500	9000	5	0	0	0	0	0	10	3	103	500000	0	1	1	0	1	1	0	icon_guaiwu_5	0							
3000167	西夏剑卫	203103	2	2	0	52	15	114265	500	500	9000	5	0	50	0	0	0	10	3	103	500000	0	2	1	0	1	1	0	icon_guaiwu_5	0							
3000168	清尘大师	203315	1	2	0	52	23	114265	500	500	9000	5	0	50	0	0	0	10	3	103	500000	0	0	1	0	1	1	0	icon_guaiwu_17	0							
3000169	开封守卫	203104	2	1	0	52	8	114265	500	500	9000	5	0	0	0	0	0	10	3	103	500000	0	1	1	0	1	1	0	icon_guaiwu_5	0							
3000170	开封守将	203103	2	2	0	52	15	114265	500	500	9000	5	0	50	0	0	0	10	3	103	500000	0	2	1	0	1	1	0	icon_guaiwu_5	0							
3000171	协助友方	203004	1	1	0	52	23	114265	500	500	9000	5	0	0	0	0	0	10	3	103	500000	0	1	1	0	1	1	0	icon_guaiwu_8	0							
3000172	机关傀儡	203600	2	1	0	52	15	114265	500	500	9000	5	0	0	0	0	0	10	3	103	500000	0	1	1	0	1	1	0	icon_guaiwu_30	0							
3000173	大斧	203403	2	3	0	52	28	114265	500	500	9000	5	0	100	0	0	0	5	3	201	501001;502001	0	3	1	0	1	1	0	icon_guaiwu_21	10							
30001731	机关弩	210004	2	1	0	52	28	114265	500	500	9000	5	0	0	0	0	0	10	5	3003	700006;700007	0	1	1	1	1	0	0	icon_guaiwu_23	0							
3000174	虎卫	203601	2	1	0	53	9	119773	500	500	9000	5	0	0	0	0	0	10	3	103	500000	0	1	1	0	1	1	0	icon_guaiwu_30	0							
3000175	虎卫指挥	203107	2	2	0	53	16	119773	500	500	9000	5	0	50	0	0	0	10	3	103	500000	0	2	1	0	1	1	0	icon_guaiwu_16	0							
3000176	清尘大师	203315	1	1	0	53	23	119773	500	500	9000	5	0	0	0	0	0	10	3	103	500000	0	1	1	0	1	1	0	icon_guaiwu_17	0							
3000177	西夏剑皇	201003	2	3	0	53	23	119773	500	500	9000	5	0	100	0	0	0	5	3	201	501001;502001	0	3	1	0	1	1	0	icon_guaiwu_12	10							
3000178	西夏刀兵	203100	2	3	0	53	9	119773	500	500	9000	5	0	0	0	0	0	10	3	103	500000	0	1	1	0	1	1	0	icon_guaiwu_29	0							
3000179	西夏刀卫	203313	2	2	0	53	15	119773	500	500	9000	5	0	0	0	0	0	10	3	202	510001;520001	0	1	1	0	1	1	0	icon_guaiwu_8	0							
3000180	鼎奴	203402	2	2	0	53	23	119773	500	500	9000	5	0	50	0	0	0	10	3	103	500000	0	1	1	0	1	1	0	icon_guaiwu_21	0							
3000181	药奴	203404	2	3	0	53	23	119773	500	500	9000	5	0	50	0	0	0	10	3	103	500000	0	1	1	0	1	1	0	icon_guaiwu_18	0							
3000182	石俑统帅	203407	2	2	0	53	23	119773	500	500	9000	5	0	50	0	0	0	10	3	103	500000	0	1	1	0	1	1	0	icon_guaiwu_21	0							
3000183	秦皇	201003	2	2	0	53	23	119773	500	500	9000	5	0	50	0	0	0	10	3	103	500000	0	1	1	0	1	1	0	icon_guaiwu_12	0							
3000184	西夏震国公	201004	2	3	0	53	28	119773	500	500	9000	5	0	50	0	0	0	10	3	304	501001;502001;502004	0	1	1	0	1	1	0	icon_guaiwu_10	0							
3000185	西夏刀卫	203302	2	1	0	53	7	119773	500	500	9000	5	0	0	0	0	0	10	3	103	500000	0	1	1	0	1	1	0	icon_guaiwu_19	0							
3000186	精锐刀卫	203313	2	2	0	53	21	119773	500	500	9000	5	0	50	0	0	0	10	3	202	510001;520001	0	2	1	0	1	1	0	icon_guaiwu_8	0							
3000187	萧乔	202106	1	1	0	53	23	119773	500	500	9000	5	0	50	0	0	0	10	3	306	510001;520001;520004;	0	1	1	0	1	1	0	icon_touxiang3	0							
3000188	段青阳	203309	1	1	0	53	23	119773	500	500	9000	5	0	50	0	0	0	10	3	103	500000	0	1	1	0	1	1	0	icon_guaiwu_6	0							
3000189	清尘大师	203315	1	1	0	53	23	119773	500	500	9000	5	0	100	0	0	0	10	3	103	500000	0	1	1	0	1	1	0	icon_guaiwu_17	0							
3000190	极轩道长	203201	1	1	0	53	23	119773	500	500	9000	5	0	100	0	0	0	10	3	103	500000	0	1	1	0	1	1	0	icon_guaiwu_28	0							
3000191	海岛护卫	203003	2	1	0	21	2	8666	500	500	9000	5	0	0	0	0	0	10	5	4001	500000	0	1	1	0	1	1	0	icon_guaiwu_8	0	有人！绑住献给主人					1	5
3000192	海岛护将	203004	2	2	0	21	9	8666	500	500	9000	5	0	50	0	0	0	10	5	4001	500000	0	2	1	0	1	1	0	icon_guaiwu_8	0	拿命来！					1	5
3000193	机关	210005	2	1	0	29	23	18686	500	500	9000	5	0	0	0	0	0	10	5	3000	700000	0	1	1	1	1	0	0	icon_guaiwu_23	0							
3000195	神秘美女	900001	1	2	0	30	23	22986	500	500	9000	5	0	0	0	0	0	0	3	1002	500000	0	1	1	0	1	1	0	icon_skill_meiren_1	0	姐姐美吗？				快来就姐姐！	1	5
4000001	铁臂神	203401	2	3	0	36	22	32112	500	500	9000	5	0	100	0	0	0	5	5	201	501001;502001	0	3	1	0	1	1	0	icon_guaiwu_2	10							
4000002	铁面侠	201000	2	3	0	38	23	33483	500	500	9000	5	0	100	0	0	0	5	5	303	510001;520001;520004;520007	0	3	1	0	1	1	0	icon_boss	10							
4000003	萧乔	202106	2	3	0	40	24	39441	500	500	9000	5	0	100	0	0	0	5	5	306	510001;520001;520004;	0	3	1	0	1	1	0	icon_touxiang3	10							
4000004	斗笠燕大	203400	2	3	0	42	25	40991	500	500	9000	5	0	100	0	0	0	5	5	304	501001;502001;502004	0	3	1	0	1	1	0	icon_guaiwu_8	10							
4000005	梅玄风	201002	2	3	0	44	26	42572	500	500	9000	5	0	100	0	0	0	5	5	304	501001;502001;502004	0	3	1	0	1	1	0	icon_guaiwu_27	10							
4000006	僵尸锤	203404	2	3	0	46	27	75064	500	500	9000	5	0	100	0	0	0	10	5	103	500000	0	2	1	0	1	1	0	icon_guaiwu_18	0							
4000007	蒙面侠客	203301	2	3	0	48	28	76977	500	500	9000	5	0	100	0	0	0	10	5	103	500000	0	2	1	0	1	1	0	icon_guaiwu_7	0							
4000008	猛将军	203103	2	3	0	50	22	108552	500	500	9000	5	0	100	0	0	0	10	5	103	500000	0	2	1	0	1	1	0	icon_guaiwu_5	0							
4000009	双斧汉	203002	2	3	0	52	23	114265	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_8	10							
4000010	地宫皇	201003	2	3	0	54	24	121209	500	500	9000	5	0	100	0	0	0	5	5	201	501001;502001	0	3	1	0	1	1	0	icon_guaiwu_12	10							
4000011	鼎刀客	203402	2	3	0	56	25	135127	500	500	9000	5	0	100	0	0	0	10	5	103	500000	0	1	1	0	1	1	0	icon_guaiwu_21	0							
4000012	光头斧	203403	2	3	0	58	26	141318	500	500	9000	5	0	100	0	0	0	10	5	103	500000	0	1	1	0	1	1	0	icon_guaiwu_21	0							
4000013	百事通	202116	2	3	0	60	27	167245	500	500	9000	5	0	100	0	0	0	10	5	305	510001;520001;520004;	0	1	1	0	1	1	0	icon_guaiwu_28	0							
4000014	双锤将	203627	2	3	0	62	28	170244	500	500	9000	5	0	100	0	0	0	10	5	103	500000	0	1	1	0	1	1	0	icon_guaiwu_16	0							
4000015	石俑统帅	203407	2	3	0	64	22	179060	500	500	9000	5	0	100	0	0	0	10	5	103	500000	0	1	1	0	1	1	0	icon_guaiwu_21	0							
4000016	书生笔	203102	2	3	0	66	23	191844	500	500	9000	5	0	100	0	0	0	10	5	201	501002;502002	0	1	1	0	1	1	0	icon_guaiwu_29	0							
4000017	巨剑客	203304	2	3	0	68	24	196363	500	500	9000	5	0	100	0	0	0	10	5	103	500000	0	1	1	0	1	1	0	icon_guaiwu_19	0							
4000018	霸王刀	203311	2	3	0	70	25	270864	500	500	9000	5	0	100	0	0	0	10	5	202	510001;520001	0	2	1	0	1	1	0	icon_guaiwu_6	0							
4000101	山贼	203000	2	1	0	40	2	39441	500	500	9000	5	0	0	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_8	10							
4000102	山贼头目	203001	2	2	0	40	9	39441	500	500	9000	5	0	50	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_8	10							
4000103	山贼首领	203304	2	3	0	40	22	39441	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_19	10							
4000104	野猪	203603	2	1	0	42	2	40991	500	500	9000	5	0	0	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000105	石俑	203623	2	2	0	42	9	40991	500	500	9000	5	0	10000	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_21	10							
4000106	野猪首领	203626	2	3	0	42	22	40991	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000107	机关兽	203600	2	1	0	44	9	42572	500	500	9000	5	0	10000	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000108	石俑	203623	2	2	0	44	16	42572	500	500	9000	5	0	10000	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_21	10							
4000109	机关首领	203619	2	3	0	44	22	42572	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000110	单刀兵	203108	2	1	0	46	2	75064	500	500	9000	5	0	0	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_16	10							
4000111	双斧兵	203106	2	2	0	46	9	75064	500	500	9000	5	0	50	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_16	10							
4000112	双锤将	203627	2	3	0	46	22	75064	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_16	10							
4000113	铁臂	203401	2	1	0	48	2	76977	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_2	10							
4000114	铁臂	203401	2	2	0	48	9	76977	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_2	10							
4000115	铁臂	203401	2	3	0	48	106	76977	500	500	9000	5	0	100	0	0	0	5	5	201	501001;502001	0	3	1	0	1	1	0	icon_guaiwu_2	10							
4000116	护卫	203003	2	1	0	50	2	108552	500	500	9000	5	0	0	0	0	0	10	5	103	500000	0	2	1	0	1	1	0	icon_guaiwu_8	0							
4000117	护卫长	203004	2	2	0	50	9	108552	500	500	9000	5	0	50	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_8	10							
4000118	护卫首领	203304	2	3	0	50	22	108552	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_19	10							
4000119	野狼	203607	2	1	0	52	2	114265	500	500	9000	5	0	0	0	0	0	10	5	103	500000	0	2	1	0	1	1	0	icon_guaiwu_30	0							
4000120	石俑	203623	2	2	0	52	9	114265	500	500	9000	5	0	10000	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_21	10							
4000121	野狼首领	203620	2	3	0	52	22	114265	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000122	斧石俑	203405	2	1	0	54	9	121209	500	500	9000	5	0	10000	0	0	0	10	5	103	500000	0	2	1	0	1	1	0	icon_guaiwu_21	0							
4000123	斧石俑	203405	2	2	0	54	16	121209	500	500	9000	5	0	10000	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_21	10							
4000124	石俑统帅	203624	2	3	0	54	22	121209	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_21	10							
4000125	神秘士兵	203100	2	1	0	56	2	135127	500	500	9000	5	0	0	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_29	10							
4000126	神秘士兵	203101	2	2	0	56	9	135127	500	500	9000	5	0	50	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_29	10							
4000127	神秘将军	203102	2	3	0	56	22	135127	500	500	9000	5	0	100	0	0	0	5	5	201	501002;502002	0	3	1	0	1	1	0	icon_guaiwu_29	10							
4000128	铁面侠	201000	2	1	0	58	2	141318	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_boss	10							
4000129	铁面侠	201000	2	2	0	58	9	141318	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_boss	10							
4000130	铁面侠	201000	2	3	0	58	106	141318	500	500	9000	5	0	100	0	0	0	5	5	303	510001;520001;520004;520007	0	3	1	0	1	1	0	icon_boss	10							
4000131	神秘侠士	203306	2	1	0	60	2	167245	500	500	9000	5	0	0	0	0	0	10	5	103	500000	0	1	1	0	1	1	0	icon_guaiwu_7	0							
4000132	神秘侠士	203307	2	2	0	60	9	167245	500	500	9000	5	0	50	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_7	10							
4000133	神秘侠客	203301	2	3	0	60	22	167245	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_7	10							
4000134	野猴	203608	2	1	0	62	2	170244	500	500	9000	5	0	0	0	0	0	10	5	103	500000	0	1	1	0	1	1	0	icon_guaiwu_30	0							
4000135	石俑	203623	2	2	0	62	9	170244	500	500	9000	5	0	10000	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_21	10							
4000136	野猴首领	203617	2	3	0	62	22	170244	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000137	机关兽	203600	2	1	0	64	9	179060	500	500	9000	5	0	10000	0	0	0	10	5	103	500000	0	1	1	0	1	1	0	icon_guaiwu_30	0							
4000138	机关兽	203600	2	2	0	64	16	179060	500	500	9000	5	0	10000	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000139	鼎奴	203402	2	3	0	64	22	179060	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_21	10							
4000140	山贼	203000	2	1	0	66	2	191844	500	500	9000	5	0	0	0	0	0	10	5	103	500000	0	1	1	0	1	1	0	icon_guaiwu_8	0							
4000141	山贼头目	203001	2	2	0	66	9	191844	500	500	9000	5	0	50	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_8	10							
4000142	神秘侠客	203313	2	3	0	66	22	191844	500	500	9000	5	0	100	0	0	0	5	5	202	510001;520001	0	3	1	0	1	1	0	icon_guaiwu_8	10							
4000143	利爪燕三	203400	2	1	0	68	2	196363	500	500	9000	5	0	100	0	0	0	10	5	103	500000	0	1	1	0	1	1	0	icon_guaiwu_8	0							
4000144	利爪燕三	203400	2	2	0	68	9	196363	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_8	10							
4000145	利爪燕三	203400	2	3	0	68	106	196363	500	500	9000	5	0	100	0	0	0	5	5	304	501001;502001;502004	0	3	1	0	1	1	0	icon_guaiwu_8	10							
4000146	单刀兵	203612	2	1	0	70	2	270864	500	500	9000	5	0	0	0	0	0	10	5	103	500000	0	1	1	0	1	1	0	icon_guaiwu_30	0							
4000147	双斧兵	203612	2	2	0	70	9	270864	500	500	9000	5	0	50	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000148	双锤将	203618	2	3	0	70	22	270864	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000149	野蜂	203108	2	1	0	72	2	275370	500	500	9000	5	0	0	0	0	0	10	5	103	500000	0	1	1	0	1	1	0	icon_guaiwu_16	0							
4000150	石俑	203623	2	2	0	72	9	275370	500	500	9000	5	0	10000	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_21	10							
4000151	野蜂首领	203618	2	3	0	72	22	275370	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000152	小枪俑	203407	2	1	0	74	9	289226	500	500	9000	5	0	10000	0	0	0	10	5	103	500000	0	2	1	0	1	1	0	icon_guaiwu_21	0							
4000153	小枪俑	203407	2	2	0	74	16	289226	500	500	9000	5	0	10000	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_21	10							
4000154	斧奴	203405	2	3	0	74	22	289226	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_21	10							
4000155	侍女	203501	2	1	0	76	2	314890	500	500	9000	5	0	0	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_23	10							
4000156	药奴	203404	2	2	0	76	9	314890	500	500	9000	5	0	50	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_18	10							
4000157	药奴首领	203625	2	3	0	76	22	314890	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_18	10							
4000158	牛头妖	201001	2	1	0	78	2	351778	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_9	10							
4000159	牛头妖	201001	2	2	0	78	9	351778	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_9	10							
4000160	牛头妖	201001	2	3	0	78	106	351778	500	500	9000	5	0	100	0	0	0	5	5	201	501001;502001	0	3	1	0	1	1	0	icon_guaiwu_9	10							
4000161	山贼	203000	2	1	0	80	2	375801	500	500	9000	5	0	0	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_8	10							
4000162	山贼头目	203001	2	2	0	80	9	375801	500	500	9000	5	0	50	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_8	10							
4000163	山贼首领	203304	2	3	0	80	22	375801	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_19	10							
4000164	野猪	203603	2	1	0	82	2	387315	500	500	9000	5	0	0	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000165	石俑	203623	2	2	0	82	9	387315	500	500	9000	5	0	10000	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_21	10							
4000166	野猪首领	203626	2	3	0	82	22	387315	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000167	机关兽	203600	2	1	0	84	9	395518	500	500	9000	5	0	10000	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000168	石俑	203623	2	2	0	84	16	395518	500	500	9000	5	0	10000	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_21	10							
4000169	机关首领	203619	2	3	0	84	22	395518	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000170	单刀兵	203108	2	1	0	86	2	401946	500	500	9000	5	0	0	0	0	0	10	5	103	500000	0	2	1	0	1	1	0	icon_guaiwu_16	0							
4000171	双斧兵	203106	2	2	0	86	9	401946	500	500	9000	5	0	50	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_16	10							
4000172	双锤将	203627	2	3	0	86	22	401946	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_16	10							
4000173	剑奴	201002	2	1	0	88	2	463546	500	500	9000	5	0	100	0	0	0	10	5	103	500000	0	2	1	0	1	1	0	icon_guaiwu_27	0							
4000174	剑奴	201002	2	2	0	88	9	463546	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_27	10							
4000175	剑奴	201002	2	3	0	88	106	463546	500	500	9000	5	0	100	0	0	0	5	5	306	510001;520001;520004	0	3	1	0	1	1	0	icon_guaiwu_27	10							
4000176	护卫	203003	2	1	0	90	2	553442	500	500	9000	5	0	0	0	0	0	10	5	103	500000	0	2	1	0	1	1	0	icon_guaiwu_8	0							
4000177	护卫长	203004	2	2	0	90	9	553442	500	500	9000	5	0	50	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_8	10							
4000178	护卫首领	203304	2	3	0	90	22	553442	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_19	10							
4000179	野狼	203607	2	1	0	92	2	563340	500	500	9000	5	0	0	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000180	石俑	203623	2	2	0	92	9	563340	500	500	9000	5	0	10000	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_21	10							
4000181	野狼首领	203620	2	3	0	92	22	563340	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_30	10							
4000182	斧石俑	203405	2	1	0	94	9	578252	500	500	9000	5	0	10000	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_21	10							
4000183	斧石俑	203405	2	2	0	94	16	578252	500	500	9000	5	0	10000	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_21	10							
4000184	石俑统帅	203624	2	3	0	94	22	578252	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_21	10							
4000185	神秘士兵	203100	2	1	0	96	2	586773	500	500	9000	5	0	0	0	0	0	10	5	103	500000	0	1	1	0	1	1	0	icon_guaiwu_29	0							
4000186	神秘士兵	203101	2	2	0	96	9	586773	500	500	9000	5	0	50	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_29	10							
4000187	神秘将军	203102	2	3	0	96	22	586773	500	500	9000	5	0	100	0	0	0	5	5	201	501002;502002	0	3	1	0	1	1	0	icon_guaiwu_29	10							
4000188	地宫之王	201003	2	1	0	98	2	596042	500	500	9000	5	0	100	0	0	0	10	5	103	500000	0	1	1	0	1	1	0	icon_guaiwu_12	0							
4000189	地宫之王	201003	2	2	0	98	9	596042	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_12	10							
4000190	地宫之王	201003	2	3	0	98	106	596042	500	500	9000	5	0	100	0	0	0	5	5	201	501001;502001	0	3	1	0	1	1	0	icon_guaiwu_12	10							
4000191	神秘侠士	203306	2	1	0	100	2	681271	500	500	9000	5	0	0	0	0	0	10	5	103	500000	0	1	1	0	1	1	0	icon_guaiwu_7	0							
4000192	神秘侠士	203307	2	2	0	100	9	681271	500	500	9000	5	0	50	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_7	10							
4000193	神秘侠客	203301	2	3	0	100	22	681271	500	500	9000	5	0	100	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_7	10							
4000194	野猴	203608	2	1	0	102	2	690435	500	500	9000	5	0	0	0	0	0	10	5	103	500000	0	1	1	0	1	1	0	icon_guaiwu_30	0							
4000195	石俑	203623	2	2	0	102	9	690435	500	500	9000	5	0	10000	0	0	0	5	5	103	500000	0	3	1	0	1	1	0	icon_guaiwu_21	10							
