mapId	name	levelLimit	generalMap	linemaxPlayers	birthPointType	birthPoint	birthCameraType	mapResName	backMusic	mapDesc	recBattle	mapIcon	chapterId	chapterName	chapterResId	chapterStarNum	timeLimit	lastTaskId	lastDungeonId	dungeonType	commonReward	award1	award2	award3	victoryConditions	starConditions	vitality	mapConfig	showFinishAni	uiScale	uiOffset
140005	试炼5层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	80000	icon_nan	1	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140005	1	1.2	-2
140006	试炼6层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	110000	icon_nv	1	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140006	1	1.2	-2
140007	试炼7层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	120000	icon_boss	1	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140007	1	1.2	-2
140008	试炼8层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	130000	icon_nan	1	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140008	1	1.2	-2
140009	试炼9层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	135000	icon_nv	1	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140009	1	1.2	-2
140010	试炼10层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	140000	icon_boss	1	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140010	1	1.2	-2
140011	试炼11层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	165000	icon_nan	2	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140011	1	1.2	-2
140012	试炼12层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	170000	icon_nv	2	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140012	1	1.2	-2
140013	试炼13层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	180000	icon_boss	2	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140013	1	1.2	-2
140014	试炼14层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	190000	icon_nan	2	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140014	1	1.2	-2
140015	试炼15层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	200000	icon_nv	2	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140015	1	1.2	-2
140016	试炼16层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	270000	icon_boss	2	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140016	1	1.2	-2
140017	试炼17层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	275000	icon_nan	2	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140017	1	1.2	-2
140018	试炼18层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	290000	icon_nv	2	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140018	1	1.2	-2
140019	试炼19层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	315000	icon_boss	2	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140019	1	1.2	-2
140020	试炼20层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	355000	icon_nan	2	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140020	1	1.2	-2
140021	试炼21层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	375000	icon_nv	3	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140021	1	1.2	-2
140022	试炼22层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	390000	icon_boss	3	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140022	1	1.2	-2
140023	试炼23层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	400000	icon_nan	3	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140023	1	1.2	-2
140024	试炼24层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	420000	icon_nv	3	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140024	1	1.2	-2
140025	试炼25层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	470000	icon_boss	3	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140025	1	1.2	-2
140026	试炼26层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	550000	icon_nan	3	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140026	1	1.2	-2
140027	试炼27层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	565000	icon_nv	3	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140027	1	1.2	-2
140028	试炼28层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	580000	icon_boss	3	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140028	1	1.2	-2
140029	试炼29层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	590000	icon_nan	3	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140029	1	1.2	-2
140030	试炼30层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	600000	icon_nv	3	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140030	1	1.2	-2
140031	试炼31层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	680000	icon_boss	4	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140031	1	1.2	-2
140032	试炼32层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	690000	icon_nan	4	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140032	1	1.2	-2
140033	试炼33层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	700000	icon_nv	4	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140033	1	1.2	-2
140034	试炼34层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	720000	icon_boss	4	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140034	1	1.2	-2
140035	试炼35层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	740000	icon_nan	4	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140035	1	1.2	-2
140036	试炼36层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	840000	icon_nv	4	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140036	1	1.2	-2
140037	试炼37层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	850000	icon_boss	4	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140037	1	1.2	-2
140038	试炼38层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	900000	icon_nan	4	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140038	1	1.2	-2
140039	试炼39层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	910000	icon_nv	4	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140039	1	1.2	-2
140040	试炼40层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	960000	icon_boss	4	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140040	1	1.2	-2
140041	试炼41层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	1030000	icon_nan	5	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140041	1	1.2	-2
140042	试炼42层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	1080000	icon_nv	5	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140042	1	1.2	-2
140043	试炼43层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	1100000	icon_boss	5	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140043	1	1.2	-2
140044	试炼44层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	1150000	icon_nan	5	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140044	1	1.2	-2
140045	试炼45层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	1170000	icon_nv	5	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140045	1	1.2	-2
140046	试炼46层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	1210000	icon_boss	5	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140046	1	1.2	-2
140047	试炼47层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	1230000	icon_nan	5	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140047	1	1.2	-2
140048	试炼48层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	1250000	icon_nv	5	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140048	1	1.2	-2
140049	试炼49层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	1270000	icon_boss	5	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140049	1	1.2	-2
140050	试炼50层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	1280000	icon_nan	5	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140050	1	1.2	-2
140051	试炼51层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	1360000	icon_nv	6	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140051	1	1.2	-2
140052	试炼52层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	1440000	icon_boss	6	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140052	1	1.2	-2
140053	试炼53层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	1450000	icon_nan	6	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140053	1	1.2	-2
140054	试炼54层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	1500000	icon_nv	6	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140054	1	1.2	-2
140055	试炼55层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	1530000	icon_boss	6	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140055	1	1.2	-2
140056	试炼56层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	1630000	icon_nan	6	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140056	1	1.2	-2
140057	试炼57层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	1760000	icon_nv	6	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140057	1	1.2	-2
140058	试炼58层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	1800000	icon_boss	6	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140058	1	1.2	-2
140059	试炼59层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	1810000	icon_nan	6	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140059	1	1.2	-2
140060	试炼60层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	1830000	icon_nv	6	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140060	1	1.2	-2
140061	试炼61层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	1860000	icon_boss	7	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140061	1	1.2	-2
140062	试炼62层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	1950000	icon_nan	7	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140062	1	1.2	-2
140063	试炼63层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	1980000	icon_nv	7	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140063	1	1.2	-2
140064	试炼64层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	2000000	icon_boss	7	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140064	1	1.2	-2
140065	试炼65层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	2030000	icon_nan	7	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140065	1	1.2	-2
140066	试炼66层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	2090000	icon_nv	7	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140066	1	1.2	-2
140067	试炼67层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	2120000	icon_boss	7	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140067	1	1.2	-2
140068	试炼68层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	2140000	icon_nan	7	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140068	1	1.2	-2
140069	试炼69层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	2210000	icon_nv	7	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140069	1	1.2	-2
140070	试炼70层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	2240000	icon_boss	7	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140070	1	1.2	-2
140071	试炼71层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	2380000	icon_nan	8	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140071	1	1.2	-2
140072	试炼72层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	2400000	icon_nv	8	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140072	1	1.2	-2
140073	试炼73层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	2440000	icon_boss	8	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140073	1	1.2	-2
140074	试炼74层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	2460000	icon_nan	8	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140074	1	1.2	-2
140075	试炼75层	1	14	1	1	217,87.5,54	0,11,-9,60,100	JYFB	1002	大漠孤烟直,长河落日圆。安静的欣赏这异域荒漠的美景，突然铁皮人带着几个小跟班出现了，好煞风景	2480000	icon_nv	8	侠客之路	201000	30	300	0	0	1	0	0	0	0	3,,1,清除本层所有怪物;	3,,0,击败对手;3,,0,击败对手;	0	140075	1	1.2	-2
